Merchant ID,Account Name,Account Type,Sector,MCC.,Account Owner,Account Status.,Activated Date,Country,Referral Source
159898,KARIBU GENERAL VEGETABLES-KYANJA,Restaurant,Hospitality,5814- Quick Service Restaurant,Dyline Busiingye,Finalized,"May 23, 2025",Uganda,Bank Referral
160110,Latia Pharmacy Limited,Pharmacy,Retail,5912- Drug store and Pharmacy,Jonathan Mwai,Finalized,"May 24, 2025",Kenya,Self Search
159740,STA PIPSQUAD LIMITED,School,Retail,8220- Colleges and Universities,Sharon Munguryek,Account Closed,"May 21, 2025",Uganda,N/A
160042,Simple Life Kenya Ltd,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Elijah Makau,Finalized,"May 23, 2025",Kenya,Self Search
160022,DASH PROPERTIES LIMITED,Property Management,Hospitality,6513- Real Estate Agents and managers-Rentals,Emmanuel Ndyakuhaki,Finalized,"May 23, 2025",Uganda,N/A
137678,Zainab Pareo Zanzibar,Curio Shop,Retail,5399-Miscellaneous General Merchant (Small Retail),Sadru Kazabula,Activated,"Jul 1, 2025",Tanzania,Self Search
160092,Hosam Tours And Safaris,Tour Operator,Travel,4722- Travel Agencies Tour Operators,William Lendukai,Finalized,"May 26, 2025",Tanzania,Self Search
159839,Hiltop Beverages,Liquor Store,Retail,"5921- Package Stores- Beer, Wine and Liquor",Elijah Makau,Finalized,"May 21, 2025",Kenya,Bank Referral
159859,CALIDECK LIMITED,Liquor Store,Retail,5399-Miscellaneous General Merchant (Small Retail),Orsbone Obulukhu,Finalized,"May 24, 2025",Kenya,Chat
159823,Acacia Treehouse office Limited,Restaurant,Hospitality,5812- Eating Place & Restaurant,Janet Lenakae,Finalized,"May 22, 2025",Kenya,Chat
159791,DAZOMART LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Stephen Kagaba,Finalized,"Sep 15, 2025",Uganda,N/A
159782,GABERIA LIMITED,Hardware,Retail,5251- Hardware Store,Orsbone Obulukhu,Finalized,"May 21, 2025",Kenya,Bank Referral
159755,KENZA CONSULTS LIMITED,Business Not Elsewhere Classified,Retail,5399-Miscellaneous General Merchant (Small Retail),Sandra Ninsiima,Finalized,"May 20, 2025",Uganda,N/A
159801,PEARL BEAUTY STORE,Beauty Shop/Supplies,Retail,5399-Miscellaneous General Merchant (Small Retail),Juliet Nalwoga,Finalized,"May 20, 2025",Uganda,Helpdesk
159738,Abyan Hospital Limited,Hospital,Retail,8062- Hospital,Elijah Makau,Finalized,"May 20, 2025",Kenya,Bank Referral
162434,Gem Apartments Limited,Property Management,Hospitality,"7011- Hotels, Motels and Resorts",Anthony Ngunyi,Finalized,"Jun 4, 2025",Kenya,Self Search
159723,KANZI KENYA LIMITED.,Furniture store,Retail,"5712- Furniture, Home Furnishings, and Equipment store, Except Appliances",Quesera Wekesa,Activated,"May 20, 2025",Kenya,Walk-In
159795,Canine cuts kitchen,Bar / Lounge,Hospitality,5399-Miscellaneous General Merchant (Small Retail),Violet Ogetange,Activated,"May 23, 2025",Kenya,Self Search
159583,GO HAPPY TOUR AND SAFARI,Tour Operator,Travel,,William Lendukai,Proposal,,Tanzania,Advertisement
159515,NSAMBA & CO ADVOCATES,Consultancy,Retail,"7392- Consulting, Management and Public Relations Services",Sharon Munguryek,Closed due to Fraud,"May 21, 2025",Uganda,N/A
160164,Pluto Safaris & Shuttles Limited,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Barbara Ogwari,Finalized,"May 24, 2025",Kenya,Helpdesk
160177,TAKSIMHABANOS CHILL & GRILL LIMITED - BALLERS VILLE,Bar / Lounge,Hospitality,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",Alexander Maleko,Finalized,"May 26, 2025",Kenya,Self Search
152051,IKUMBI LODGE,Lodge,Hospitality,"7011- Hotels, Motels and Resorts",Palme Paiton Katemana,Finalized,"May 20, 2025",Tanzania,Account Management Referral
150475,PRODIGY AMBULANCE SERVICES LTD,Health services,Retail,8062- Hospital,Orsbone Obulukhu,Account Closed,"May 24, 2025",Kenya,Bank Referral
159570,ALEPH LOGISTICS LIMITED,Restaurant,Hospitality,5812- Eating Place & Restaurant,Sharon Munguryek,Finalized,"May 19, 2025",Uganda,N/A
159902,Makeup Don Creatives Kenya Limited,Beauty Shop/Supplies,Retail,7230- Barber and Beauty Shops,Joseph Mbothu,Finalized,"May 22, 2025",Kenya,Employee Referral
159701,Perfect Travel Agent Limited,Property Management,Hospitality,"7011- Hotels, Motels and Resorts",Bestina Ngagani,Finalized,"May 22, 2025",Tanzania,Merchant Referral
159798,EUROPATECH AUTOPARTS LIMITED,Business Not Elsewhere Classified,Retail,5399-Miscellaneous General Merchant (Small Retail),Sheila Kefa,Finalized,"May 21, 2025",Kenya,Bank Referral
159779,FLOATING ISLAND UGANDA SMC LTD,Bar / Lounge,Hospitality,5812- Eating Place & Restaurant,Sandra Ninsiima,Finalized,"May 20, 2025",Uganda,Helpdesk
101338,Romac Capital Limited,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Daniel Chebon,Finalized,"May 26, 2025",Kenya,Self Search
159912,PACIFIC PETROLEUM LIMITED,Petroleum,Retail,5983- Fuel Dealers,Judy Masita,Finalized,"Aug 8, 2025",Kenya,Self Search
159716,KENTWOOD CAMP & SAFARIS LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Alexander Maleko,Finalized,"May 19, 2025",Kenya,Social Media
159703,International society for Krishna Consciousness,Church,Retail,8661- Religious Organizations,Jonah Rop,Finalized,"May 21, 2025",Kenya,Self Search
159800,MILIMANI F&B Ltd,Restaurant,Hospitality,5812- Eating Place & Restaurant,Collins Kweyamba,Finalized,"Jun 10, 2025",Rwanda,Self Search
159720,MGD STUDIOS LIMITED,Curio Shop,Hospitality,5399-Miscellaneous General Merchant (Small Retail),Joseph Mbothu,Finalized,"May 19, 2025",Kenya,Employee Referral
159686,ARIPHINE TOUR AND SAFARIS LTD,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Alexander Maleko,Finalized,"May 19, 2025",Kenya,Sales Drive _Nanyuki
159676,IGNITE ENTERPRISES (U) LTD,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Sandra Ninsiima,Finalized,"May 19, 2025",Uganda,Helpdesk
118635,Black Santa Tours And Safaris,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Daniel Chebon,Finalized,"May 20, 2025",Kenya,Self Search
159905,Gicampo Investments Limited,Property Management,Hospitality,"7011- Hotels, Motels and Resorts",Jimmi Muchemi,Finalized,"May 21, 2025",Kenya,Bank Referral
159461,The Anna Trzebinski Company Kenya Limited,E-Commerce,E-Commerce,"5712- Furniture, Home Furnishings, and Equipment store, Except Appliances",Ann Njoroge,Closed Won Pending,,Kenya,Self Search
159628,The Hungry caterpillar Ltd,Restaurant,Hospitality,5812- Eating Place & Restaurant,David Githaiga,Activated,"May 21, 2025",Kenya,Bank Referral
159700,ACCER ENERGY LTD,General Service Provider,Retail,5983- Fuel Dealers,Judy Masita,Finalized,"May 19, 2025",Kenya,Employee Referral
159780,CHAFETZ ENTERPRISES LTD,Pharmacy,Retail,5912- Drug store and Pharmacy,Emmanuel Ndyakuhaki,Finalized,"May 21, 2025",Uganda,Web Research
159556,SANDY SHORES TRAVEL GROUP LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Daniel Chebon,Finalized,"May 19, 2025",Kenya,Account Management Referral
159615,Donix Suites Limited,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Kabuthu Mwangi,Finalized,"May 18, 2025",Kenya,Bank Referral
159705,FORTUNA INCORPORATION LIMITED.,Restaurant,Hospitality,5812- Eating Place & Restaurant,Palme Paiton Katemana,Finalized,"May 19, 2025",Tanzania,Self Search
159698,HEMED RAMADHAN ALLY,Bar / Lounge,Hospitality,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",Elia Mwakijale,Finalized,"May 20, 2025",Tanzania,Bank Referral
159351,GR OIL AND GAS LIMITED,Petroleum,Retail,5983- Fuel Dealers,Palme Paiton Katemana,Activated,"May 23, 2025",Tanzania,Bank Referral
159718,Sweet Apple Tours And Safaris Partnership,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Sadru Kazabula,Closed Won Pending,,Tanzania,Walk-In
159690,BLACK AND GOLD LOUNGE(U) LIMITED,Bar / Lounge,Hospitality,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",Juliet Nalwoga,Finalized,"May 19, 2025",Uganda,Walk-In
159563,Este Medical Kenya Limited,Health services,Retail,8011- Doctors & Physicians,Sheila Kefa,Finalized,"May 21, 2025",Kenya,Bank Referral
159537,Yeza Inn Limited,Hotel,Hospitality,5812- Eating Place & Restaurant,Jonathan Mwai,Finalized,"May 19, 2025",Kenya,Bank Referral
159502,HUSTLE SASA Limited,General Service Provider,Retail,5399-Miscellaneous General Merchant (Small Retail),Florent Rwamfizi,Activated,"May 22, 2025",Rwanda,Sales Drive _ Kalangala
159487,KIDS WORLD NURSERY & JUNIOR SCHOOL LIMITED,Bowling/Recreation Activities/Games,Retail,5399-Miscellaneous General Merchant (Small Retail),Michael Ntale,Finalized,"May 21, 2025",Uganda,Chat
159493,JUPE COLLECTION LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Bestina Ngagani,Finalized,"May 19, 2025",Tanzania,Account Management Referral
159509,GACHY'S FASHION GROUP LTD,"Fashion, Clothes & Accessories",Retail,5621- Women Ready to Wear Stores,Judy Masita,Finalized,"May 22, 2025",Kenya,Self Search
159484,Jamii Eye Care,Health services,Retail,8011- Doctors & Physicians,Ann Njoroge,Finalized,"May 17, 2025",Kenya,Bank Referral
167957,SALEMA TOURS & SAFARIS LIMITED,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Bestina Ngagani,Finalized,"Aug 8, 2025",Tanzania,Helpdesk
159395,Drinks App Delivery,Restaurant,Hospitality,5812- Eating Place & Restaurant,Lincey Wanjiku,Finalized,"Jun 5, 2025",Kenya,Account Management Referral
159459,RUI ZHAN INTERNATIONAL LTD,Hardware,Retail,5251- Hardware Store,Florent Rwamfizi,Activated,"May 16, 2025",Rwanda,Sales Drive _ Kalangala
159188,Innovapp Technologies Limited,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Elijah Makau,Finalized,"May 19, 2025",Kenya,Account Management Referral
159449,CENTRE FOR ALTERNATIVE TECHNOLOGIES LIMITED,Business Not Elsewhere Classified,Retail,5399-Miscellaneous General Merchant (Small Retail),Susan Matiko,Finalized,"May 16, 2025",Kenya,Bank Referral
160332,SOCIOMOD COACHING SEVICES LIMITED,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",Susan Matiko,Activated,"May 28, 2025",Kenya,Chat
157891,CUDDEL COVE BABY SHOP,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Judy Masita,Finalized,"May 21, 2025",Kenya,Helpdesk
160139,G Stop Provisions Limited,Super Market / Self Service Store,Retail,5411-Grocery Store/Supermarket (Retail),Peter Robinson,Finalized,"May 26, 2025",Kenya,Self Search
159446,HEUVEL EXPLORER SAFARIS LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Raymond Eguru,Finalized,"May 19, 2025",Uganda,N/A
159447,EDEN ACRES,Lodge,Hospitality,"7011- Hotels, Motels and Resorts",Stephen Kagaba,Finalized,"May 24, 2025",Uganda,N/A
159286,Silver Oak Cafe Limited,Restaurant,Hospitality,5812- Eating Place & Restaurant,Anthony Ngunyi,Finalized,"May 19, 2025",Kenya,Self Search
159372,AMBERSON COMPANY LIMITED,Gym,Retail,5399-Miscellaneous General Merchant (Small Retail),Elia Mwakijale,Finalized,"May 16, 2025",Tanzania,N/A
159273,BLUEBERRY VOYAGE LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Elia Mwakijale,Finalized,"May 16, 2025",Tanzania,Account Management Referral
159381,KIBAALE TOURIST SAFARI LODGE LIMITED,Lodge,Hospitality,"7011- Hotels, Motels and Resorts",Stephen Kagaba,Finalized,"May 16, 2025",Uganda,N/A
159410,HOOWAY CONSULTING MANAGEMENT COMPANY LTD,Consultancy,Retail,5399-Miscellaneous General Merchant (Small Retail),Susan Matiko,Finalized,"May 19, 2025",Kenya,Bank Referral
159392,Padelhouse Limited,Restaurant,Hospitality,5812- Eating Place & Restaurant,Janet Lenakae,Finalized,"May 22, 2025",Kenya,Self Search
158165,IBHANILFA SAFARIS & TOURS LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Elia Mwakijale,Finalized,"May 16, 2025",Tanzania,Account Management Referral
149207,JBRY DESIGNERS LIMITED,E-Commerce,E-Commerce,"5111- Stationery, Office Supplies, Printing and Writing Paper",Marko Lambaldo,Activated,"Jun 6, 2025",Tanzania,N/A
159382,BERTOLD BAZIL MARANDU,Bar / Lounge,Retail,"5921- Package Stores- Beer, Wine and Liquor",Marko Lambaldo,Activated,"May 16, 2025",Tanzania,N/A
159396,KENTE CREATIONS LIMITED,"Fashion, Clothes & Accessories",Retail,5691- Men and Women Clothing Stores,Sandra Ninsiima,Finalized,"May 16, 2025",Uganda,N/A
159384,BLESSED IDEA COLLECTIONS,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Sandra Ninsiima,Finalized,"May 18, 2025",Uganda,N/A
159430,SPIN 2 ENTERPRISES LTD,Super Market / Self Service Store,Retail,5411-Grocery Store/Supermarket (Retail),Moses Ochom,Finalized,"May 19, 2025",Uganda,Self Search
159422,WHISPER THE UNION FOR CHILD CARE OUTREACH AND EDUCATION,Health services,Retail,8062- Hospital,Moses Ochom,Closed Won Pending,,Uganda,Bank Referral
159358,SAVANNA'S BREATH SAFARIS Ltd,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Collins Kweyamba,Finalized,"May 15, 2025",Rwanda,Self Search
159364,VIBE BEAUTY LOUNGE,Salon,Retail,7230- Barber and Beauty Shops,Michael Ntale,Finalized,"May 28, 2025",Uganda,Bank Referral
159235,DAVIDE & FRANCESCO EAST AFRICA TOURS LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Sharon Munguryek,Finalized,"May 15, 2025",Uganda,N/A
159357,CARTRIBE FOUNDATION UGANDA LTD,Car Hire,Travel,4121- Taxicabs and Limo,Dyline Busiingye,Finalized,"May 15, 2025",Uganda,N/A
159354,Beauty Bar Cosmetics Products,Beauty Shop/Supplies,Retail,7230- Barber and Beauty Shops,Susan Mutie,Finalized,"May 23, 2025",Kenya,Self Search
159360,SOOTHING INTERIORS,Gift Shop,Retail,"5712- Furniture, Home Furnishings, and Equipment store, Except Appliances",Adella Asaasira,Account Closed,"May 15, 2025",Uganda,Chat
126013,BORCELLE PLATFORMS LTD,E-Commerce,E-Commerce,5621- Women Ready to Wear Stores,Susan Mutie,Finalized,"May 29, 2025",Kenya,Social Media
159284,ECLIPSE 20 HOLDINGS LIMITED,Pharmacy,Retail,5912- Drug store and Pharmacy,Adella Asaasira,Finalized,"May 15, 2025",Uganda,Chat
159342,TODAYSKY COMPANY LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Marko Lambaldo,Activated,"May 16, 2025",Tanzania,Self Search
159337,Kiss The Kiboko Ltd,Business Not Elsewhere Classified,Retail,"5712- Furniture, Home Furnishings, and Equipment store, Except Appliances",Kabuthu Mwangi,Finalized,"May 15, 2025",Kenya,Account Management Referral
159373,JING DAN INERNATIONAL TRADING COMPANY LIMITED,General Service Provider,Retail,5399-Miscellaneous General Merchant (Small Retail),Violet Ogetange,Activated,"May 16, 2025",Kenya,Bank Referral
159363,MORNING SIGHT INVESTMENT COMPANY LIMITED,Hotel,Hospitality,"7011- Hotels, Motels and Resorts",Marko Lambaldo,Activated,"May 28, 2025",Tanzania,N/A
159198,ABUMUSA MANAGEMENT CONSULTANCY,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",Marko Lambaldo,Activated,"May 28, 2025",Tanzania,N/A
159682,ZARTON AGENCIES,General Service Provider,Retail,5399-Miscellaneous General Merchant (Small Retail),Judy Masita,Finalized,"May 22, 2025",Kenya,Self Search
159335,BASIRAN FARMS LIMITED,Distributors,Retail,5399-Miscellaneous General Merchant (Small Retail),Orsbone Obulukhu,Finalized,"May 17, 2025",Kenya,Bank Referral
159321,RABUOR OTHOO SHADES,Bar / Lounge,Hospitality,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",Orsbone Obulukhu,Finalized,"May 16, 2025",Kenya,Bank Referral
159338,Valley of Kangonde Carwash and Restaurant,Bar / Lounge,Hospitality,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",David Githaiga,Activated,"May 21, 2025",Kenya,Bank Referral
159154,Auke Sterling Global Limited,Property Management,Hospitality,"7011- Hotels, Motels and Resorts",Elijah Makau,Finalized,"May 27, 2025",Kenya,Chat
159386,The Nyeri Club Trustees,CBO/Community Development,Retail,"7997- Clubs-Country Clubs, Membership (Athletic, Recreation, Sports), Private Golf Courses",David Githaiga,Activated,"May 21, 2025",Kenya,Sales Drive _Nanyuki
159514,Regalride Enterprises Limited,Car Hire,Travel,4121- Taxicabs and Limo,Jonah Rop,Finalized,"May 22, 2025",Kenya,Self Search
159271,The Shaba Studio Limited,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Charles Kimani,Activated,"May 15, 2025",Kenya,Self Search
159314,ZOORA UGANDA SAFARIS LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Stephen Kagaba,Finalized,"May 19, 2025",Uganda,Bank Referral
159258,ST. JOSEPH HEALTHCARE INTERNATIONAL LIMITED,Health services,Retail,8062- Hospital,David Msando,Finalized,"May 17, 2025",Tanzania,Account Management Referral
161588,Injera Ethiopian Cuisine,Restaurant,Hospitality,5812- Eating Place & Restaurant,Lincey Wanjiku,Finalized,"Jun 10, 2025",Kenya,Self Search
160167,Yohanna Automotive Limited,General Service Provider,Hospitality,"5511- Car and Truck Dealers (New and Used) Sales, Service, Repair,s Parts and Leasing",Lincey Wanjiku,Finalized,"May 26, 2025",Kenya,Self Search
159724,Tide Treks Tour & Safari Zanzibar Limited,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Sadru Kazabula,Finalized,"May 22, 2025",Tanzania,Account Management Referral
159389,General Options Limited,Restaurant,Hospitality,5812- Eating Place & Restaurant,Janet Lenakae,Finalized,"May 17, 2025",Kenya,Chat
159251,SIRINGIT FOUNDATION,NGO,Retail,8398- Charitable Social Service Organizations,Fortunatus Massawe,Proposal,,Tanzania,Account Management Referral
165243,USHAS COLLECTION,"Fashion, Clothes & Accessories",Retail,5399-Miscellaneous General Merchant (Small Retail),Michael Ntale,Finalized,"Jul 14, 2025",Uganda,Chat
157013,ROYAL DENTAL SERVICES,Health services,Retail,8062- Hospital,Juliet Nalwoga,Finalized,"May 15, 2025",Uganda,N/A
158521,HONEST JOSEPH TEMU,Bar / Lounge,Retail,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",Allen Shilinde,Activated,"May 19, 2025",Tanzania,Bank Referral
159182,KUSINI TOURS AND SAFARIS LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Elia Mwakijale,Qualified Lead,,Tanzania,N/A
153642,HAPNIS LIMITED,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Elosy Ngina,Activated,"May 16, 2025",Kenya,Helpdesk
155445,IJANA GENERAL SOLUTIONS (IGS) LIMITED,E-Commerce,E-Commerce,"7392- Consulting, Management and Public Relations Services",Moses Ochom,Finalized,"May 24, 2025",Uganda,Helpdesk
158649,L'Educateur Limited,E-Commerce,E-Commerce,5399-Miscellaneous General Merchant (Small Retail),Violet Ogetange,Activated,"Jun 1, 2025",Kenya,Chat
173685,OCEAN PAINTS UGANDA LIMITED,Petroleum,Retail,5983- Fuel Dealers,Juliet Nalwoga,Finalized,"Oct 5, 2025",Uganda,Bank Referral
173686,BUKUUKU INVESTMENTS LIMITED,Petroleum,Retail,5541- Service Station (Retail),Juliet Nalwoga,Finalized,"Oct 5, 2025",Uganda,Bank Referral
159232,Savant Marketing Solutions Limited,Bar / Lounge,Hospitality,"5813- Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail Lounges, Nightclubs & Discotheques",Jonathan Mwai,Finalized,"May 15, 2025",Kenya,Self Search
159175,LA-CEDRI BUREAU DE CHANGE LIMITED,Bar / Lounge,Hospitality,"7011- Hotels, Motels and Resorts",Juliet Nalwoga,Finalized,"May 15, 2025",Uganda,N/A
159210,SAFARI 56 LIMITED,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Allen Shilinde,Activated,"May 15, 2025",Tanzania,Helpdesk
159166,Zaqtu Safaris & Travelling,Travel Agent,Travel,4722- Travel Agencies Tour Operators,Bestina Ngagani,Finalized,"May 14, 2025",Tanzania,Merchant Referral
159073,Destination Affairs Limited,Tour Operator,Travel,4722- Travel Agencies Tour Operators,Jonah Rop,Finalized,"May 17, 2025",Kenya,Self Search
159051,KANDICE DUKE JEWELLERY,Art Galleries,Retail,5399-Miscellaneous General Merchant (Small Retail),Allen Shilinde,Activated,"May 15, 2025",Tanzania,Self Search
